mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
BAC009S0701W0129_BAC009S0085W0475,S0701,M,S0085,M
BAC009S0226W0204_BAC009S0046W0158,S0226,F,S0046,M
BAC009S0155W0141_BAC009S0229W0492,S0155,F,S0229,F
BAC009S0017W0230_BAC009S0152W0272,S0017,M,S0152,F
BAC009S0124W0207_BAC009S0598W0477,S0124,F,S0598,M
BAC009S0193W0414_BAC009S0133W0229,S0193,F,S0133,F
BAC009S0020W0124_BAC009S0103W0338,S0020,M,S0103,M
BAC009S0051W0462_BAC009S0166W0141,S0051,M,S0166,F
BAC009S0189W0236_BAC009S0093W0298,S0189,F,S0093,M
BAC009S0106W0198_BAC009S0176W0121,S0106,M,S0176,F
BAC009S0077W0148_BAC009S0144W0351,S0077,M,S0144,F
BAC009S0141W0121_BAC009S0154W0182,S0141,F,S0154,F
BAC009S0704W0122_BAC009S0342W0349,S0704,M,S0342,F
BAC009S0199W0393_BAC009S0704W0445,S0199,F,S0704,M
BAC009S0600W0162_BAC009S0357W0239,S0600,M,S0357,F
BAC009S0510W0479_BAC009S0207W0281,S0510,F,S0207,F
BAC009S0712W0208_BAC009S0044W0206,S0712,M,S0044,M
BAC009S0195W0340_BAC009S0102W0375,S0195,F,S0102,M
BAC009S0015W0221_BAC009S0158W0188,S0015,M,S0158,F
BAC009S0703W0348_BAC009S0192W0203,S0703,M,S0192,F
BAC009S0180W0211_BAC009S0228W0345,S0180,F,S0228,F
BAC009S0235W0404_BAC009S0058W0315,S0235,F,S0058,M
BAC009S0064W0383_BAC009S0703W0381,S0064,M,S0703,M
BAC009S0044W0306_BAC009S0156W0134,S0044,M,S0156,F
BAC009S0349W0207_BAC009S0010W0146,S0349,F,S0010,M
BAC009S0517W0312_BAC009S0035W0233,S0517,F,S0035,M
BAC009S0599W0330_BAC009S0246W0238,S0599,M,S0246,M
BAC009S0228W0207_BAC009S0061W0457,S0228,F,S0061,M
BAC009S0185W0378_BAC009S0186W0163,S0185,F,S0186,F
BAC009S0036W0482_BAC009S0189W0255,S0036,M,S0189,F
BAC009S0055W0152_BAC009S0172W0192,S0055,M,S0172,F
BAC009S0138W0323_BAC009S0070W0357,S0138,F,S0070,M
BAC009S0165W0230_BAC009S0101W0123,S0165,F,S0101,M
BAC009S0156W0429_BAC009S0054W0487,S0156,F,S0054,M
BAC009S0080W0347_BAC009S0205W0122,S0080,M,S0205,F
BAC009S0023W0295_BAC009S0227W0204,S0023,M,S0227,F
BAC009S0002W0446_BAC009S0076W0445,S0002,M,S0076,M
BAC009S0143W0368_BAC009S0164W0239,S0143,F,S0164,F
BAC009S0111W0324_BAC009S0119W0331,S0111,M,S0119,M
BAC009S0243W0433_BAC009S0422W0488,S0243,F,S0422,M
BAC009S0125W0290_BAC009S0195W0363,S0125,F,S0195,F
BAC009S0206W0354_BAC009S0711W0192,S0206,F,S0711,M
BAC009S0658W0315_BAC009S0235W0403,S0658,F,S0235,F
BAC009S0201W0248_BAC009S0003W0128,S0201,F,S0003,M
BAC009S0169W0205_BAC009S0104W0273,S0169,F,S0104,M
BAC009S0346W0163_BAC009S0715W0378,S0346,F,S0715,M
BAC009S0063W0292_BAC009S0117W0478,S0063,M,S0117,M
BAC009S0011W0334_BAC009S0050W0456,S0011,M,S0050,M
BAC009S0222W0334_BAC009S0143W0377,S0222,F,S0143,F
BAC009S0071W0300_BAC009S0023W0203,S0071,M,S0023,M
BAC009S0708W0272_BAC009S0127W0361,S0708,M,S0127,F
BAC009S0598W0479_BAC009S0042W0297,S0598,M,S0042,M
BAC009S0515W0191_BAC009S0189W0317,S0515,F,S0189,F
BAC009S0141W0149_BAC009S0180W0314,S0141,F,S0180,F
BAC009S0227W0172_BAC009S0239W0234,S0227,F,S0239,F
BAC009S0705W0335_BAC009S0186W0444,S0705,M,S0186,F
BAC009S0509W0168_BAC009S0184W0377,S0509,F,S0184,F
BAC009S0065W0406_BAC009S0171W0282,S0065,M,S0171,F
BAC009S0598W0341_BAC009S0201W0249,S0598,M,S0201,F
BAC009S0041W0345_BAC009S0145W0123,S0041,M,S0145,F
BAC009S0028W0478_BAC009S0249W0437,S0028,M,S0249,M
BAC009S0185W0176_BAC009S0085W0164,S0185,F,S0085,M
BAC009S0159W0275_BAC009S0656W0263,S0159,F,S0656,F
BAC009S0351W0494_BAC009S0066W0124,S0351,F,S0066,M
BAC009S0350W0162_BAC009S0160W0128,S0350,F,S0160,F
BAC009S0166W0160_BAC009S0195W0425,S0166,F,S0195,F
BAC009S0227W0390_BAC009S0656W0230,S0227,F,S0656,F
BAC009S0133W0307_BAC009S0510W0191,S0133,F,S0510,F
BAC009S0662W0318_BAC009S0164W0381,S0662,F,S0164,F
BAC009S0018W0435_BAC009S0112W0372,S0018,M,S0112,M
BAC009S0704W0196_BAC009S0717W0482,S0704,M,S0717,M
BAC009S0134W0203_BAC009S0115W0333,S0134,F,S0115,M
BAC009S0723W0213_BAC009S0157W0260,S0723,M,S0157,F
BAC009S0142W0448_BAC009S0105W0421,S0142,F,S0105,M
BAC009S0656W0370_BAC009S0066W0310,S0656,F,S0066,M
BAC009S0714W0267_BAC009S0248W0479,S0714,M,S0248,M
BAC009S0080W0237_BAC009S0219W0317,S0080,M,S0219,F
BAC009S0339W0429_BAC009S0240W0452,S0339,F,S0240,F
BAC009S0063W0225_BAC009S0042W0311,S0063,M,S0042,M
BAC009S0027W0467_BAC009S0060W0261,S0027,M,S0060,M
BAC009S0244W0254_BAC009S0016W0314,S0244,F,S0016,M
BAC009S0070W0161_BAC009S0064W0408,S0070,M,S0064,M
BAC009S0223W0191_BAC009S0151W0331,S0223,F,S0151,F
BAC009S0149W0242_BAC009S0702W0337,S0149,F,S0702,M
BAC009S0516W0363_BAC009S0123W0270,S0516,F,S0123,M
BAC009S0101W0340_BAC009S0661W0382,S0101,M,S0661,F
BAC009S0186W0401_BAC009S0017W0240,S0186,F,S0017,M
BAC009S0711W0264_BAC009S0010W0474,S0711,M,S0010,M
BAC009S0028W0454_BAC009S0334W0138,S0028,M,S0334,F
BAC009S0141W0329_BAC009S0062W0312,S0141,F,S0062,M
BAC009S0045W0404_BAC009S0054W0132,S0045,M,S0054,M
BAC009S0206W0230_BAC009S0718W0258,S0206,F,S0718,M
BAC009S0188W0489_BAC009S0336W0380,S0188,F,S0336,F
BAC009S0181W0491_BAC009S0049W0419,S0181,F,S0049,M
BAC009S0092W0192_BAC009S0043W0214,S0092,M,S0043,M
BAC009S0666W0486_BAC009S0200W0341,S0666,F,S0200,F
BAC009S0098W0204_BAC009S0119W0288,S0098,M,S0119,M
BAC009S0130W0479_BAC009S0038W0211,S0130,F,S0038,M
BAC009S0362W0170_BAC009S0065W0140,S0362,F,S0065,M
BAC009S0117W0448_BAC009S0519W0206,S0117,M,S0519,F
BAC009S0159W0250_BAC009S0234W0489,S0159,F,S0234,F
BAC009S0148W0138_BAC009S0355W0458,S0148,F,S0355,F
BAC009S0202W0197_BAC009S0160W0252,S0202,F,S0160,F
BAC009S0190W0221_BAC009S0091W0407,S0190,F,S0091,M
BAC009S0140W0361_BAC009S0151W0138,S0140,F,S0151,F
BAC009S0063W0485_BAC009S0145W0219,S0063,M,S0145,F
BAC009S0021W0382_BAC009S0351W0130,S0021,M,S0351,F
BAC009S0205W0417_BAC009S0147W0460,S0205,F,S0147,F
BAC009S0344W0126_BAC009S0022W0433,S0344,F,S0022,M
BAC009S0125W0371_BAC009S0709W0322,S0125,F,S0709,M
BAC009S0111W0225_BAC009S0345W0422,S0111,M,S0345,F
BAC009S0031W0295_BAC009S0034W0382,S0031,M,S0034,M
BAC009S0166W0140_BAC009S0243W0146,S0166,F,S0243,F
BAC009S0043W0440_BAC009S0344W0299,S0043,M,S0344,F
BAC009S0245W0366_BAC009S0200W0302,S0245,F,S0200,F
BAC009S0356W0398_BAC009S0030W0416,S0356,F,S0030,M
BAC009S0228W0250_BAC009S0236W0481,S0228,F,S0236,F
BAC009S0047W0390_BAC009S0051W0167,S0047,M,S0051,M
BAC009S0032W0210_BAC009S0231W0170,S0032,M,S0231,F
BAC009S0352W0473_BAC009S0662W0490,S0352,F,S0662,F
BAC009S0017W0319_BAC009S0174W0257,S0017,M,S0174,F
BAC009S0042W0456_BAC009S0339W0238,S0042,M,S0339,F
BAC009S0065W0280_BAC009S0229W0223,S0065,M,S0229,F
BAC009S0030W0382_BAC009S0117W0134,S0030,M,S0117,M
BAC009S0720W0489_BAC009S0101W0126,S0720,M,S0101,M
BAC009S0239W0185_BAC009S0348W0301,S0239,F,S0348,F
BAC009S0237W0482_BAC009S0347W0472,S0237,F,S0347,F
BAC009S0517W0400_BAC009S0008W0340,S0517,F,S0008,M
BAC009S0199W0131_BAC009S0217W0388,S0199,F,S0217,F
BAC009S0224W0241_BAC009S0172W0304,S0224,F,S0172,F
BAC009S0146W0303_BAC009S0143W0142,S0146,F,S0143,F
BAC009S0208W0332_BAC009S0161W0495,S0208,F,S0161,F
BAC009S0029W0371_BAC009S0003W0354,S0029,M,S0003,M
BAC009S0166W0282_BAC009S0113W0210,S0166,F,S0113,M
BAC009S0104W0241_BAC009S0704W0475,S0104,M,S0704,M
BAC009S0229W0191_BAC009S0715W0359,S0229,F,S0715,M
BAC009S0201W0341_BAC009S0716W0370,S0201,F,S0716,M
BAC009S0715W0383_BAC009S0355W0229,S0715,M,S0355,F
BAC009S0046W0209_BAC009S0338W0338,S0046,M,S0338,F
BAC009S0071W0127_BAC009S0202W0376,S0071,M,S0202,F
BAC009S0711W0270_BAC009S0080W0289,S0711,M,S0080,M
BAC009S0361W0465_BAC009S0355W0295,S0361,F,S0355,F
BAC009S0012W0428_BAC009S0057W0357,S0012,M,S0057,M
BAC009S0126W0474_BAC009S0194W0450,S0126,F,S0194,F
BAC009S0029W0324_BAC009S0719W0145,S0029,M,S0719,M
BAC009S0195W0132_BAC009S0103W0326,S0195,F,S0103,M
BAC009S0004W0357_BAC009S0199W0175,S0004,M,S0199,F
BAC009S0156W0263_BAC009S0082W0158,S0156,F,S0082,M
BAC009S0235W0227_BAC009S0158W0316,S0235,F,S0158,F
BAC009S0157W0153_BAC009S0346W0269,S0157,F,S0346,F
BAC009S0355W0437_BAC009S0349W0376,S0355,F,S0349,F
BAC009S0219W0448_BAC009S0188W0395,S0219,F,S0188,F
BAC009S0702W0492_BAC009S0250W0325,S0702,M,S0250,M
BAC009S0238W0162_BAC009S0132W0287,S0238,F,S0132,F
BAC009S0119W0214_BAC009S0211W0352,S0119,M,S0211,F
BAC009S0097W0466_BAC009S0169W0352,S0097,M,S0169,F
BAC009S0187W0219_BAC009S0246W0195,S0187,F,S0246,M
BAC009S0719W0248_BAC009S0051W0495,S0719,M,S0051,M
BAC009S0068W0183_BAC009S0354W0398,S0068,M,S0354,F
BAC009S0051W0396_BAC009S0228W0267,S0051,M,S0228,F
BAC009S0050W0251_BAC009S0057W0350,S0050,M,S0057,M
BAC009S0704W0392_BAC009S0232W0386,S0704,M,S0232,F
BAC009S0172W0275_BAC009S0723W0357,S0172,F,S0723,M
BAC009S0514W0427_BAC009S0711W0308,S0514,F,S0711,M
BAC009S0046W0435_BAC009S0336W0490,S0046,M,S0336,F
BAC009S0422W0238_BAC009S0131W0156,S0422,M,S0131,F
BAC009S0014W0279_BAC009S0068W0456,S0014,M,S0068,M
BAC009S0109W0179_BAC009S0154W0320,S0109,M,S0154,F
BAC009S0074W0286_BAC009S0088W0220,S0074,M,S0088,M
BAC009S0048W0219_BAC009S0190W0310,S0048,M,S0190,F
BAC009S0711W0208_BAC009S0126W0334,S0711,M,S0126,F
BAC009S0157W0147_BAC009S0211W0147,S0157,F,S0211,F
BAC009S0353W0124_BAC009S0060W0161,S0353,F,S0060,M
BAC009S0361W0250_BAC009S0039W0262,S0361,F,S0039,M
BAC009S0362W0351_BAC009S0211W0433,S0362,F,S0211,F
BAC009S0123W0452_BAC009S0005W0129,S0123,M,S0005,M
BAC009S0029W0126_BAC009S0708W0486,S0029,M,S0708,M
BAC009S0251W0174_BAC009S0042W0206,S0251,M,S0042,M
BAC009S0663W0434_BAC009S0074W0341,S0663,F,S0074,M
BAC009S0101W0399_BAC009S0066W0256,S0101,M,S0066,M
BAC009S0037W0429_BAC009S0143W0274,S0037,M,S0143,F
BAC009S0123W0484_BAC009S0239W0152,S0123,M,S0239,F
BAC009S0230W0173_BAC009S0182W0415,S0230,F,S0182,F
BAC009S0187W0186_BAC009S0361W0125,S0187,F,S0361,F
BAC009S0180W0235_BAC009S0243W0314,S0180,F,S0243,F
BAC009S0160W0192_BAC009S0032W0321,S0160,F,S0032,M
BAC009S0175W0215_BAC009S0216W0358,S0175,F,S0216,F
BAC009S0109W0280_BAC009S0058W0294,S0109,M,S0058,M
BAC009S0189W0326_BAC009S0148W0321,S0189,F,S0148,F
BAC009S0123W0245_BAC009S0160W0178,S0123,M,S0160,F
BAC009S0163W0303_BAC009S0251W0188,S0163,F,S0251,M
BAC009S0184W0398_BAC009S0124W0495,S0184,F,S0124,F
BAC009S0010W0317_BAC009S0203W0348,S0010,M,S0203,F
BAC009S0031W0222_BAC009S0240W0380,S0031,M,S0240,F
BAC009S0348W0293_BAC009S0090W0135,S0348,F,S0090,M
BAC009S0357W0485_BAC009S0706W0382,S0357,F,S0706,M
BAC009S0010W0339_BAC009S0136W0451,S0010,M,S0136,F
BAC009S0141W0487_BAC009S0121W0216,S0141,F,S0121,M
BAC009S0003W0424_BAC009S0045W0252,S0003,M,S0045,M
BAC009S0008W0256_BAC009S0238W0147,S0008,M,S0238,F
BAC009S0066W0252_BAC009S0717W0351,S0066,M,S0717,M
BAC009S0243W0472_BAC009S0702W0369,S0243,F,S0702,M
BAC009S0132W0475_BAC009S0223W0478,S0132,F,S0223,F
BAC009S0175W0133_BAC009S0147W0429,S0175,F,S0147,F
BAC009S0017W0474_BAC009S0356W0379,S0017,M,S0356,F
BAC009S0210W0130_BAC009S0174W0219,S0210,F,S0174,F
BAC009S0242W0190_BAC009S0172W0338,S0242,F,S0172,F
BAC009S0081W0352_BAC009S0164W0236,S0081,M,S0164,F
BAC009S0240W0121_BAC009S0184W0431,S0240,F,S0184,F
BAC009S0038W0276_BAC009S0662W0275,S0038,M,S0662,F
BAC009S0520W0461_BAC009S0360W0390,S0520,F,S0360,F
BAC009S0014W0301_BAC009S0079W0312,S0014,M,S0079,M
BAC009S0363W0217_BAC009S0219W0325,S0363,F,S0219,F
BAC009S0079W0348_BAC009S0712W0225,S0079,M,S0712,M
BAC009S0005W0287_BAC009S0241W0492,S0005,M,S0241,F
BAC009S0184W0315_BAC009S0188W0444,S0184,F,S0188,F
BAC009S0169W0215_BAC009S0422W0330,S0169,F,S0422,M
BAC009S0135W0123_BAC009S0360W0432,S0135,F,S0360,F
BAC009S0519W0333_BAC009S0019W0250,S0519,F,S0019,M
BAC009S0034W0455_BAC009S0046W0342,S0034,M,S0046,M
BAC009S0361W0457_BAC009S0231W0148,S0361,F,S0231,F
BAC009S0363W0277_BAC009S0061W0403,S0363,F,S0061,M
BAC009S0115W0468_BAC009S0220W0287,S0115,M,S0220,F
BAC009S0045W0379_BAC009S0655W0167,S0045,M,S0655,F
BAC009S0052W0134_BAC009S0038W0309,S0052,M,S0038,M
BAC009S0027W0389_BAC009S0162W0342,S0027,M,S0162,F
BAC009S0002W0448_BAC009S0714W0469,S0002,M,S0714,M
BAC009S0151W0389_BAC009S0207W0487,S0151,F,S0207,F
BAC009S0149W0169_BAC009S0083W0352,S0149,F,S0083,M
BAC009S0079W0139_BAC009S0360W0480,S0079,M,S0360,F
BAC009S0183W0273_BAC009S0156W0222,S0183,F,S0156,F
BAC009S0165W0139_BAC009S0660W0446,S0165,F,S0660,F
BAC009S0100W0489_BAC009S0355W0487,S0100,M,S0355,F
BAC009S0197W0370_BAC009S0104W0157,S0197,F,S0104,M
BAC009S0520W0407_BAC009S0139W0290,S0520,F,S0139,F
BAC009S0656W0312_BAC009S0166W0311,S0656,F,S0166,F
BAC009S0125W0257_BAC009S0140W0125,S0125,F,S0140,F
BAC009S0066W0366_BAC009S0030W0355,S0066,M,S0030,M
BAC009S0005W0370_BAC009S0046W0406,S0005,M,S0046,M
BAC009S0032W0194_BAC009S0209W0437,S0032,M,S0209,F
BAC009S0190W0209_BAC009S0336W0426,S0190,F,S0336,F
BAC009S0706W0126_BAC009S0197W0398,S0706,M,S0197,F
BAC009S0231W0330_BAC009S0513W0310,S0231,F,S0513,F
BAC009S0041W0329_BAC009S0600W0461,S0041,M,S0600,M
BAC009S0226W0136_BAC009S0723W0437,S0226,F,S0723,M
BAC009S0659W0188_BAC009S0189W0308,S0659,F,S0189,F
BAC009S0701W0286_BAC009S0252W0369,S0701,M,S0252,M
BAC009S0042W0376_BAC009S0705W0393,S0042,M,S0705,M
BAC009S0231W0385_BAC009S0152W0246,S0231,F,S0152,F
BAC009S0361W0279_BAC009S0334W0494,S0361,F,S0334,F
BAC009S0252W0176_BAC009S0360W0339,S0252,M,S0360,F
BAC009S0056W0369_BAC009S0711W0296,S0056,M,S0711,M
BAC009S0243W0225_BAC009S0171W0263,S0243,F,S0171,F
BAC009S0720W0266_BAC009S0520W0392,S0720,M,S0520,F
BAC009S0656W0308_BAC009S0522W0471,S0656,F,S0522,F
BAC009S0228W0221_BAC009S0177W0278,S0228,F,S0177,F
BAC009S0599W0400_BAC009S0597W0304,S0599,M,S0597,M
BAC009S0065W0339_BAC009S0168W0322,S0065,M,S0168,F
BAC009S0119W0146_BAC009S0134W0495,S0119,M,S0134,F
BAC009S0112W0130_BAC009S0523W0213,S0112,M,S0523,F
BAC009S0665W0230_BAC009S0097W0239,S0665,F,S0097,M
BAC009S0070W0207_BAC009S0028W0459,S0070,M,S0028,M
BAC009S0180W0251_BAC009S0056W0218,S0180,F,S0056,M
BAC009S0219W0281_BAC009S0218W0382,S0219,F,S0218,F
BAC009S0150W0134_BAC009S0098W0471,S0150,F,S0098,M
BAC009S0077W0131_BAC009S0339W0377,S0077,M,S0339,F
BAC009S0045W0394_BAC009S0123W0162,S0045,M,S0123,M
BAC009S0137W0360_BAC009S0512W0336,S0137,F,S0512,F
BAC009S0599W0283_BAC009S0658W0353,S0599,M,S0658,F
BAC009S0185W0420_BAC009S0083W0271,S0185,F,S0083,M
BAC009S0203W0381_BAC009S0717W0149,S0203,F,S0717,M
BAC009S0351W0173_BAC009S0018W0249,S0351,F,S0018,M
BAC009S0021W0304_BAC009S0064W0447,S0021,M,S0064,M
BAC009S0206W0387_BAC009S0346W0333,S0206,F,S0346,F
BAC009S0511W0173_BAC009S0189W0487,S0511,F,S0189,F
BAC009S0151W0190_BAC009S0230W0450,S0151,F,S0230,F
BAC009S0513W0215_BAC009S0656W0273,S0513,F,S0656,F
BAC009S0354W0200_BAC009S0347W0151,S0354,F,S0347,F
BAC009S0109W0151_BAC009S0016W0304,S0109,M,S0016,M
BAC009S0126W0463_BAC009S0205W0278,S0126,F,S0205,F
BAC009S0702W0201_BAC009S0102W0487,S0702,M,S0102,M
BAC009S0146W0305_BAC009S0715W0353,S0146,F,S0715,M
BAC009S0239W0297_BAC009S0133W0449,S0239,F,S0133,F
BAC009S0234W0266_BAC009S0130W0494,S0234,F,S0130,F
BAC009S0173W0353_BAC009S0063W0375,S0173,F,S0063,M
BAC009S0050W0324_BAC009S0241W0136,S0050,M,S0241,F
BAC009S0081W0291_BAC009S0704W0138,S0081,M,S0704,M
BAC009S0247W0274_BAC009S0095W0323,S0247,M,S0095,M
BAC009S0235W0179_BAC009S0193W0126,S0235,F,S0193,F
BAC009S0186W0142_BAC009S0155W0296,S0186,F,S0155,F
BAC009S0246W0326_BAC009S0228W0280,S0246,M,S0228,F
BAC009S0010W0169_BAC009S0127W0415,S0010,M,S0127,F
BAC009S0059W0469_BAC009S0097W0187,S0059,M,S0097,M
BAC009S0028W0124_BAC009S0223W0131,S0028,M,S0223,F
BAC009S0237W0480_BAC009S0241W0305,S0237,F,S0241,F
BAC009S0251W0400_BAC009S0098W0291,S0251,M,S0098,M
BAC009S0702W0414_BAC009S0234W0465,S0702,M,S0234,F
BAC009S0246W0125_BAC009S0161W0455,S0246,M,S0161,F
BAC009S0352W0324_BAC009S0198W0127,S0352,F,S0198,F
BAC009S0037W0485_BAC009S0128W0464,S0037,M,S0128,F
BAC009S0212W0211_BAC009S0339W0240,S0212,F,S0339,F
BAC009S0704W0276_BAC009S0053W0203,S0704,M,S0053,M
BAC009S0516W0311_BAC009S0002W0352,S0516,F,S0002,M
BAC009S0026W0167_BAC009S0228W0416,S0026,M,S0228,F
BAC009S0190W0345_BAC009S0039W0401,S0190,F,S0039,M
BAC009S0056W0447_BAC009S0718W0398,S0056,M,S0718,M
BAC009S0105W0338_BAC009S0025W0365,S0105,M,S0025,M
BAC009S0169W0260_BAC009S0068W0490,S0169,F,S0068,M
BAC009S0122W0323_BAC009S0713W0325,S0122,M,S0713,M
BAC009S0104W0122_BAC009S0252W0127,S0104,M,S0252,M
BAC009S0102W0125_BAC009S0241W0226,S0102,M,S0241,F
BAC009S0180W0160_BAC009S0124W0364,S0180,F,S0124,F
BAC009S0719W0242_BAC009S0119W0199,S0719,M,S0119,M
BAC009S0339W0279_BAC009S0148W0129,S0339,F,S0148,F
BAC009S0225W0135_BAC009S0070W0348,S0225,F,S0070,M
BAC009S0665W0440_BAC009S0033W0151,S0665,F,S0033,M
BAC009S0059W0354_BAC009S0155W0443,S0059,M,S0155,F
BAC009S0363W0379_BAC009S0079W0129,S0363,F,S0079,M
BAC009S0015W0477_BAC009S0032W0274,S0015,M,S0032,M
BAC009S0151W0275_BAC009S0342W0328,S0151,F,S0342,F
BAC009S0114W0302_BAC009S0242W0488,S0114,M,S0242,F
BAC009S0091W0168_BAC009S0200W0399,S0091,M,S0200,F
BAC009S0198W0232_BAC009S0069W0459,S0198,F,S0069,M
BAC009S0161W0206_BAC009S0421W0282,S0161,F,S0421,M
BAC009S0025W0276_BAC009S0093W0154,S0025,M,S0093,M
BAC009S0240W0224_BAC009S0159W0466,S0240,F,S0159,F
BAC009S0092W0146_BAC009S0005W0209,S0092,M,S0005,M
BAC009S0515W0403_BAC009S0030W0323,S0515,F,S0030,M
BAC009S0014W0494_BAC009S0169W0249,S0014,M,S0169,F
BAC009S0073W0377_BAC009S0349W0172,S0073,M,S0349,F
BAC009S0248W0318_BAC009S0515W0245,S0248,M,S0515,F
BAC009S0188W0151_BAC009S0067W0222,S0188,F,S0067,M
BAC009S0351W0400_BAC009S0663W0202,S0351,F,S0663,F
BAC009S0031W0443_BAC009S0710W0149,S0031,M,S0710,M
BAC009S0722W0204_BAC009S0006W0138,S0722,M,S0006,M
BAC009S0177W0315_BAC009S0201W0193,S0177,F,S0201,F
BAC009S0096W0448_BAC009S0055W0167,S0096,M,S0055,M
BAC009S0514W0424_BAC009S0095W0450,S0514,F,S0095,M
BAC009S0112W0365_BAC009S0161W0159,S0112,M,S0161,F
BAC009S0339W0454_BAC009S0245W0278,S0339,F,S0245,F
BAC009S0048W0475_BAC009S0351W0269,S0048,M,S0351,F
BAC009S0337W0379_BAC009S0240W0243,S0337,F,S0240,F
BAC009S0192W0255_BAC009S0663W0452,S0192,F,S0663,F
BAC009S0198W0235_BAC009S0039W0220,S0198,F,S0039,M
BAC009S0358W0329_BAC009S0044W0461,S0358,F,S0044,M
BAC009S0354W0242_BAC009S0157W0132,S0354,F,S0157,F
BAC009S0125W0311_BAC009S0664W0474,S0125,F,S0664,F
BAC009S0096W0189_BAC009S0035W0160,S0096,M,S0035,M
BAC009S0032W0288_BAC009S0100W0494,S0032,M,S0100,M
BAC009S0341W0465_BAC009S0033W0257,S0341,F,S0033,M
BAC009S0337W0241_BAC009S0719W0180,S0337,F,S0719,M
BAC009S0099W0472_BAC009S0069W0357,S0099,M,S0069,M
BAC009S0346W0445_BAC009S0063W0306,S0346,F,S0063,M
BAC009S0070W0439_BAC009S0169W0480,S0070,M,S0169,F
BAC009S0063W0247_BAC009S0152W0394,S0063,M,S0152,F
BAC009S0338W0314_BAC009S0149W0128,S0338,F,S0149,F
BAC009S0601W0309_BAC009S0225W0264,S0601,M,S0225,F
BAC009S0117W0274_BAC009S0510W0438,S0117,M,S0510,F
BAC009S0161W0334_BAC009S0133W0387,S0161,F,S0133,F
BAC009S0049W0180_BAC009S0514W0243,S0049,M,S0514,F
BAC009S0044W0213_BAC009S0251W0323,S0044,M,S0251,M
BAC009S0101W0381_BAC009S0703W0384,S0101,M,S0703,M
BAC009S0227W0228_BAC009S0103W0133,S0227,F,S0103,M
BAC009S0716W0315_BAC009S0101W0265,S0716,M,S0101,M
BAC009S0071W0128_BAC009S0342W0487,S0071,M,S0342,F
BAC009S0358W0131_BAC009S0519W0282,S0358,F,S0519,F
BAC009S0019W0425_BAC009S0111W0400,S0019,M,S0111,M
BAC009S0191W0200_BAC009S0035W0484,S0191,F,S0035,M
BAC009S0188W0198_BAC009S0170W0213,S0188,F,S0170,F
BAC009S0150W0207_BAC009S0090W0148,S0150,F,S0090,M
BAC009S0104W0147_BAC009S0059W0461,S0104,M,S0059,M
BAC009S0127W0277_BAC009S0051W0296,S0127,F,S0051,M
BAC009S0096W0467_BAC009S0656W0300,S0096,M,S0656,F
BAC009S0023W0494_BAC009S0234W0209,S0023,M,S0234,F
BAC009S0121W0476_BAC009S0718W0314,S0121,M,S0718,M
BAC009S0095W0427_BAC009S0361W0246,S0095,M,S0361,F
BAC009S0199W0272_BAC009S0220W0448,S0199,F,S0220,F
BAC009S0010W0241_BAC009S0144W0326,S0010,M,S0144,F
BAC009S0136W0176_BAC009S0111W0245,S0136,F,S0111,M
BAC009S0117W0262_BAC009S0702W0263,S0117,M,S0702,M
BAC009S0183W0288_BAC009S0071W0173,S0183,F,S0071,M
BAC009S0076W0139_BAC009S0251W0436,S0076,M,S0251,M
BAC009S0356W0489_BAC009S0045W0142,S0356,F,S0045,M
BAC009S0180W0170_BAC009S0218W0178,S0180,F,S0218,F
BAC009S0064W0485_BAC009S0227W0253,S0064,M,S0227,F
BAC009S0522W0370_BAC009S0139W0188,S0522,F,S0139,F
BAC009S0069W0161_BAC009S0510W0190,S0069,M,S0510,F
BAC009S0716W0391_BAC009S0164W0312,S0716,M,S0164,F
BAC009S0059W0213_BAC009S0345W0171,S0059,M,S0345,F
BAC009S0110W0127_BAC009S0715W0474,S0110,M,S0715,M
BAC009S0047W0371_BAC009S0220W0128,S0047,M,S0220,F
BAC009S0359W0197_BAC009S0083W0381,S0359,F,S0083,M
BAC009S0017W0122_BAC009S0228W0229,S0017,M,S0228,F
BAC009S0218W0294_BAC009S0723W0161,S0218,F,S0723,M
BAC009S0703W0385_BAC009S0659W0125,S0703,M,S0659,F
BAC009S0098W0387_BAC009S0074W0399,S0098,M,S0074,M
BAC009S0061W0332_BAC009S0169W0393,S0061,M,S0169,F
BAC009S0142W0265_BAC009S0719W0272,S0142,F,S0719,M
BAC009S0148W0423_BAC009S0058W0131,S0148,F,S0058,M
BAC009S0122W0426_BAC009S0073W0160,S0122,M,S0073,M
BAC009S0702W0139_BAC009S0059W0155,S0702,M,S0059,M
BAC009S0179W0128_BAC009S0221W0191,S0179,F,S0221,F
BAC009S0037W0493_BAC009S0190W0316,S0037,M,S0190,F
BAC009S0351W0140_BAC009S0219W0231,S0351,F,S0219,F
BAC009S0177W0358_BAC009S0665W0124,S0177,F,S0665,F
BAC009S0196W0375_BAC009S0017W0304,S0196,F,S0017,M
BAC009S0151W0130_BAC009S0205W0432,S0151,F,S0205,F
BAC009S0123W0455_BAC009S0519W0359,S0123,M,S0519,F
BAC009S0071W0183_BAC009S0517W0194,S0071,M,S0517,F
BAC009S0246W0488_BAC009S0711W0412,S0246,M,S0711,M
