mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex,speaker_3_ID,speaker_3_sex
BAC009S0120W0480_BAC009S0020W0383_BAC009S0357W0163,S0120,M,S0020,M,S0357,F
BAC009S0223W0431_BAC009S0009W0351_BAC009S0048W0335,S0223,F,S0009,M,S0048,M
BAC009S0251W0275_BAC009S0338W0277_BAC009S0149W0233,S0251,M,S0338,F,S0149,F
BAC009S0120W0198_BAC009S0017W0359_BAC009S0344W0352,S0120,M,S0017,M,S0344,F
BAC009S0245W0153_BAC009S0710W0298_BAC009S0138W0313,S0245,F,S0710,M,S0138,F
BAC009S0355W0475_BAC009S0171W0223_BAC009S0720W0333,S0355,F,S0171,F,S0720,M
BAC009S0136W0311_BAC009S0157W0471_BAC009S0597W0286,S0136,F,S0157,F,S0597,M
BAC009S0601W0325_BAC009S0011W0170_BAC009S0071W0355,S0601,M,S0011,M,S0071,M
BAC009S0034W0144_BAC009S0007W0398_BAC009S0421W0281,S0034,M,S0007,M,S0421,M
BAC009S0239W0282_BAC009S0207W0309_BAC009S0156W0406,S0239,F,S0207,F,S0156,F
BAC009S0069W0462_BAC009S0057W0142_BAC009S0159W0409,S0069,M,S0057,M,S0159,F
BAC009S0101W0177_BAC009S0113W0341_BAC009S0115W0203,S0101,M,S0113,M,S0115,M
BAC009S0115W0255_BAC009S0159W0150_BAC009S0093W0167,S0115,M,S0159,F,S0093,M
BAC009S0711W0334_BAC009S0089W0434_BAC009S0036W0369,S0711,M,S0089,M,S0036,M
BAC009S0112W0238_BAC009S0719W0172_BAC009S0004W0409,S0112,M,S0719,M,S0004,M
BAC009S0596W0486_BAC009S0175W0191_BAC009S0715W0127,S0596,M,S0175,F,S0715,M
BAC009S0103W0176_BAC009S0149W0211_BAC009S0144W0364,S0103,M,S0149,F,S0144,F
BAC009S0249W0357_BAC009S0660W0191_BAC009S0087W0150,S0249,M,S0660,F,S0087,M
BAC009S0712W0132_BAC009S0518W0360_BAC009S0422W0388,S0712,M,S0518,F,S0422,M
BAC009S0096W0223_BAC009S0182W0214_BAC009S0340W0387,S0096,M,S0182,F,S0340,F
BAC009S0596W0360_BAC009S0663W0242_BAC009S0666W0368,S0596,M,S0663,F,S0666,F
BAC009S0146W0314_BAC009S0717W0239_BAC009S0150W0440,S0146,F,S0717,M,S0150,F
BAC009S0027W0315_BAC009S0107W0213_BAC009S0019W0192,S0027,M,S0107,M,S0019,M
BAC009S0010W0342_BAC009S0069W0253_BAC009S0349W0233,S0010,M,S0069,M,S0349,F
BAC009S0239W0296_BAC009S0165W0209_BAC009S0182W0305,S0239,F,S0165,F,S0182,F
BAC009S0235W0343_BAC009S0013W0248_BAC009S0716W0380,S0235,F,S0013,M,S0716,M
BAC009S0184W0306_BAC009S0011W0337_BAC009S0128W0286,S0184,F,S0011,M,S0128,F
BAC009S0662W0153_BAC009S0214W0429_BAC009S0066W0380,S0662,F,S0214,F,S0066,M
BAC009S0023W0169_BAC009S0215W0379_BAC009S0517W0265,S0023,M,S0215,F,S0517,F
BAC009S0013W0449_BAC009S0714W0460_BAC009S0423W0262,S0013,M,S0714,M,S0423,M
BAC009S0106W0295_BAC009S0108W0247_BAC009S0042W0261,S0106,M,S0108,M,S0042,M
BAC009S0251W0228_BAC009S0701W0282_BAC009S0014W0358,S0251,M,S0701,M,S0014,M
BAC009S0655W0145_BAC009S0135W0214_BAC009S0520W0365,S0655,F,S0135,F,S0520,F
BAC009S0167W0241_BAC009S0704W0313_BAC009S0130W0172,S0167,F,S0704,M,S0130,F
BAC009S0723W0143_BAC009S0096W0423_BAC009S0513W0130,S0723,M,S0096,M,S0513,F
BAC009S0517W0173_BAC009S0020W0186_BAC009S0359W0243,S0517,F,S0020,M,S0359,F
BAC009S0131W0239_BAC009S0231W0387_BAC009S0661W0142,S0131,F,S0231,F,S0661,F
BAC009S0116W0493_BAC009S0238W0177_BAC009S0111W0370,S0116,M,S0238,F,S0111,M
BAC009S0191W0121_BAC009S0518W0171_BAC009S0243W0383,S0191,F,S0518,F,S0243,F
BAC009S0060W0447_BAC009S0209W0475_BAC009S0141W0352,S0060,M,S0209,F,S0141,F
BAC009S0031W0379_BAC009S0038W0164_BAC009S0094W0176,S0031,M,S0038,M,S0094,M
BAC009S0161W0495_BAC009S0011W0428_BAC009S0122W0231,S0161,F,S0011,M,S0122,M
BAC009S0035W0455_BAC009S0723W0469_BAC009S0095W0209,S0035,M,S0723,M,S0095,M
BAC009S0209W0162_BAC009S0193W0189_BAC009S0135W0233,S0209,F,S0193,F,S0135,F
BAC009S0067W0464_BAC009S0598W0198_BAC009S0515W0121,S0067,M,S0598,M,S0515,F
BAC009S0235W0219_BAC009S0241W0127_BAC009S0174W0284,S0235,F,S0241,F,S0174,F
BAC009S0712W0287_BAC009S0020W0155_BAC009S0175W0433,S0712,M,S0020,M,S0175,F
BAC009S0088W0479_BAC009S0009W0175_BAC009S0242W0281,S0088,M,S0009,M,S0242,F
BAC009S0245W0190_BAC009S0181W0334_BAC009S0238W0153,S0245,F,S0181,F,S0238,F
BAC009S0252W0137_BAC009S0169W0446_BAC009S0175W0203,S0252,M,S0169,F,S0175,F
BAC009S0518W0249_BAC009S0341W0446_BAC009S0113W0387,S0518,F,S0341,F,S0113,M
BAC009S0702W0311_BAC009S0160W0326_BAC009S0042W0435,S0702,M,S0160,F,S0042,M
BAC009S0100W0450_BAC009S0130W0364_BAC009S0064W0457,S0100,M,S0130,F,S0064,M
BAC009S0018W0358_BAC009S0036W0485_BAC009S0148W0492,S0018,M,S0036,M,S0148,F
BAC009S0126W0241_BAC009S0158W0366_BAC009S0168W0239,S0126,F,S0158,F,S0168,F
BAC009S0510W0453_BAC009S0655W0225_BAC009S0046W0231,S0510,F,S0655,F,S0046,M
BAC009S0222W0459_BAC009S0360W0282_BAC009S0093W0168,S0222,F,S0360,F,S0093,M
BAC009S0342W0406_BAC009S0232W0341_BAC009S0058W0377,S0342,F,S0232,F,S0058,M
BAC009S0709W0455_BAC009S0138W0463_BAC009S0132W0353,S0709,M,S0138,F,S0132,F
BAC009S0120W0181_BAC009S0174W0222_BAC009S0720W0129,S0120,M,S0174,F,S0720,M
BAC009S0120W0207_BAC009S0143W0193_BAC009S0511W0305,S0120,M,S0143,F,S0511,F
BAC009S0008W0251_BAC009S0089W0357_BAC009S0151W0122,S0008,M,S0089,M,S0151,F
BAC009S0021W0144_BAC009S0078W0246_BAC009S0217W0352,S0021,M,S0078,M,S0217,F
BAC009S0223W0473_BAC009S0163W0454_BAC009S0043W0445,S0223,F,S0163,F,S0043,M
BAC009S0012W0437_BAC009S0708W0220_BAC009S0231W0348,S0012,M,S0708,M,S0231,F
BAC009S0342W0348_BAC009S0064W0452_BAC009S0176W0439,S0342,F,S0064,M,S0176,F
BAC009S0249W0199_BAC009S0713W0289_BAC009S0130W0123,S0249,M,S0713,M,S0130,F
BAC009S0720W0299_BAC009S0163W0416_BAC009S0080W0373,S0720,M,S0163,F,S0080,M
BAC009S0132W0464_BAC009S0126W0384_BAC009S0721W0159,S0132,F,S0126,F,S0721,M
BAC009S0169W0402_BAC009S0171W0236_BAC009S0126W0228,S0169,F,S0171,F,S0126,F
BAC009S0100W0240_BAC009S0344W0487_BAC009S0208W0234,S0100,M,S0344,F,S0208,F
BAC009S0011W0315_BAC009S0356W0431_BAC009S0145W0131,S0011,M,S0356,F,S0145,F
BAC009S0055W0128_BAC009S0715W0379_BAC009S0086W0344,S0055,M,S0715,M,S0086,M
BAC009S0048W0247_BAC009S0201W0258_BAC009S0510W0219,S0048,M,S0201,F,S0510,F
BAC009S0039W0319_BAC009S0719W0275_BAC009S0067W0157,S0039,M,S0719,M,S0067,M
BAC009S0081W0485_BAC009S0072W0357_BAC009S0160W0212,S0081,M,S0072,M,S0160,F
BAC009S0041W0425_BAC009S0022W0439_BAC009S0701W0435,S0041,M,S0022,M,S0701,M
BAC009S0243W0272_BAC009S0209W0262_BAC009S0157W0236,S0243,F,S0209,F,S0157,F
BAC009S0231W0192_BAC009S0107W0239_BAC009S0156W0129,S0231,F,S0107,M,S0156,F
BAC009S0338W0209_BAC009S0147W0126_BAC009S0067W0181,S0338,F,S0147,F,S0067,M
BAC009S0012W0448_BAC009S0117W0244_BAC009S0336W0400,S0012,M,S0117,M,S0336,F
BAC009S0361W0450_BAC009S0422W0480_BAC009S0106W0144,S0361,F,S0422,M,S0106,M
BAC009S0509W0132_BAC009S0114W0225_BAC009S0078W0312,S0509,F,S0114,M,S0078,M
BAC009S0349W0478_BAC009S0156W0449_BAC009S0104W0443,S0349,F,S0156,F,S0104,M
BAC009S0231W0466_BAC009S0124W0122_BAC009S0081W0260,S0231,F,S0124,F,S0081,M
BAC009S0040W0234_BAC009S0701W0199_BAC009S0662W0276,S0040,M,S0701,M,S0662,F
BAC009S0118W0342_BAC009S0047W0404_BAC009S0154W0320,S0118,M,S0047,M,S0154,F
BAC009S0515W0189_BAC009S0334W0446_BAC009S0124W0190,S0515,F,S0334,F,S0124,F
BAC009S0061W0171_BAC009S0125W0439_BAC009S0056W0349,S0061,M,S0125,F,S0056,M
BAC009S0083W0349_BAC009S0142W0435_BAC009S0078W0245,S0083,M,S0142,F,S0078,M
BAC009S0243W0469_BAC009S0513W0239_BAC009S0601W0266,S0243,F,S0513,F,S0601,M
BAC009S0251W0295_BAC009S0343W0407_BAC009S0211W0166,S0251,M,S0343,F,S0211,F
BAC009S0712W0349_BAC009S0044W0179_BAC009S0224W0339,S0712,M,S0044,M,S0224,F
BAC009S0239W0347_BAC009S0207W0295_BAC009S0130W0354,S0239,F,S0207,F,S0130,F
BAC009S0021W0220_BAC009S0189W0188_BAC009S0104W0282,S0021,M,S0189,F,S0104,M
BAC009S0338W0130_BAC009S0596W0348_BAC009S0213W0294,S0338,F,S0596,M,S0213,F
BAC009S0114W0170_BAC009S0657W0430_BAC009S0517W0193,S0114,M,S0657,F,S0517,F
BAC009S0101W0313_BAC009S0099W0416_BAC009S0241W0394,S0101,M,S0099,M,S0241,F
BAC009S0194W0185_BAC009S0016W0193_BAC009S0598W0254,S0194,F,S0016,M,S0598,M
BAC009S0093W0488_BAC009S0358W0153_BAC009S0153W0430,S0093,M,S0358,F,S0153,F
BAC009S0665W0296_BAC009S0129W0177_BAC009S0655W0396,S0665,F,S0129,F,S0655,F
BAC009S0353W0325_BAC009S0131W0272_BAC009S0238W0416,S0353,F,S0131,F,S0238,F
BAC009S0359W0180_BAC009S0167W0367_BAC009S0230W0164,S0359,F,S0167,F,S0230,F
BAC009S0199W0205_BAC009S0136W0453_BAC009S0043W0192,S0199,F,S0136,F,S0043,M
BAC009S0361W0486_BAC009S0599W0430_BAC009S0179W0350,S0361,F,S0599,M,S0179,F
BAC009S0155W0391_BAC009S0034W0459_BAC009S0027W0270,S0155,F,S0034,M,S0027,M
BAC009S0241W0353_BAC009S0008W0389_BAC009S0655W0124,S0241,F,S0008,M,S0655,F
BAC009S0141W0467_BAC009S0719W0254_BAC009S0084W0243,S0141,F,S0719,M,S0084,M
BAC009S0103W0467_BAC009S0423W0440_BAC009S0110W0318,S0103,M,S0423,M,S0110,M
BAC009S0209W0193_BAC009S0150W0315_BAC009S0155W0254,S0209,F,S0150,F,S0155,F
BAC009S0019W0341_BAC009S0012W0292_BAC009S0150W0368,S0019,M,S0012,M,S0150,F
BAC009S0704W0298_BAC009S0209W0142_BAC009S0070W0388,S0704,M,S0209,F,S0070,M
BAC009S0105W0154_BAC009S0709W0157_BAC009S0235W0280,S0105,M,S0709,M,S0235,F
BAC009S0125W0138_BAC009S0509W0201_BAC009S0341W0355,S0125,F,S0509,F,S0341,F
BAC009S0712W0289_BAC009S0145W0283_BAC009S0100W0124,S0712,M,S0145,F,S0100,M
BAC009S0519W0145_BAC009S0132W0472_BAC009S0246W0262,S0519,F,S0132,F,S0246,M
BAC009S0049W0443_BAC009S0423W0198_BAC009S0179W0276,S0049,M,S0423,M,S0179,F
BAC009S0039W0140_BAC009S0703W0173_BAC009S0359W0225,S0039,M,S0703,M,S0359,F
BAC009S0361W0172_BAC009S0151W0346_BAC009S0099W0406,S0361,F,S0151,F,S0099,M
BAC009S0192W0382_BAC009S0599W0268_BAC009S0224W0341,S0192,F,S0599,M,S0224,F
BAC009S0123W0343_BAC009S0053W0335_BAC009S0087W0288,S0123,M,S0053,M,S0087,M
BAC009S0523W0235_BAC009S0021W0412_BAC009S0720W0376,S0523,F,S0021,M,S0720,M
BAC009S0336W0244_BAC009S0019W0407_BAC009S0007W0234,S0336,F,S0019,M,S0007,M
BAC009S0096W0367_BAC009S0071W0256_BAC009S0358W0204,S0096,M,S0071,M,S0358,F
BAC009S0216W0395_BAC009S0192W0288_BAC009S0220W0336,S0216,F,S0192,F,S0220,F
BAC009S0518W0262_BAC009S0715W0314_BAC009S0157W0295,S0518,F,S0715,M,S0157,F
BAC009S0062W0285_BAC009S0180W0193_BAC009S0127W0452,S0062,M,S0180,F,S0127,F
BAC009S0657W0360_BAC009S0174W0448_BAC009S0215W0242,S0657,F,S0174,F,S0215,F
BAC009S0096W0306_BAC009S0233W0152_BAC009S0094W0148,S0096,M,S0233,F,S0094,M
BAC009S0149W0151_BAC009S0083W0451_BAC009S0122W0158,S0149,F,S0083,M,S0122,M
BAC009S0213W0136_BAC009S0348W0335_BAC009S0013W0151,S0213,F,S0348,F,S0013,M
BAC009S0705W0420_BAC009S0658W0251_BAC009S0196W0371,S0705,M,S0658,F,S0196,F
BAC009S0723W0476_BAC009S0512W0276_BAC009S0226W0386,S0723,M,S0512,F,S0226,F
BAC009S0127W0394_BAC009S0005W0481_BAC009S0129W0454,S0127,F,S0005,M,S0129,F
BAC009S0722W0167_BAC009S0218W0134_BAC009S0104W0328,S0722,M,S0218,F,S0104,M
BAC009S0139W0302_BAC009S0705W0348_BAC009S0178W0453,S0139,F,S0705,M,S0178,F
BAC009S0008W0331_BAC009S0105W0160_BAC009S0061W0389,S0008,M,S0105,M,S0061,M
BAC009S0046W0486_BAC009S0060W0383_BAC009S0198W0237,S0046,M,S0060,M,S0198,F
BAC009S0246W0264_BAC009S0194W0389_BAC009S0087W0154,S0246,M,S0194,F,S0087,M
BAC009S0192W0493_BAC009S0144W0478_BAC009S0723W0337,S0192,F,S0144,F,S0723,M
BAC009S0517W0333_BAC009S0707W0363_BAC009S0131W0237,S0517,F,S0707,M,S0131,F
BAC009S0356W0301_BAC009S0036W0425_BAC009S0093W0146,S0356,F,S0036,M,S0093,M
BAC009S0057W0277_BAC009S0199W0388_BAC009S0010W0228,S0057,M,S0199,F,S0010,M
BAC009S0243W0261_BAC009S0097W0288_BAC009S0160W0231,S0243,F,S0097,M,S0160,F
BAC009S0198W0289_BAC009S0079W0459_BAC009S0233W0428,S0198,F,S0079,M,S0233,F
BAC009S0194W0186_BAC009S0242W0484_BAC009S0172W0272,S0194,F,S0242,F,S0172,F
BAC009S0155W0384_BAC009S0185W0384_BAC009S0026W0184,S0155,F,S0185,F,S0026,M
BAC009S0344W0211_BAC009S0131W0370_BAC009S0150W0198,S0344,F,S0131,F,S0150,F
BAC009S0051W0258_BAC009S0347W0258_BAC009S0421W0208,S0051,M,S0347,F,S0421,M
BAC009S0061W0440_BAC009S0596W0243_BAC009S0212W0191,S0061,M,S0596,M,S0212,F
BAC009S0240W0161_BAC009S0233W0344_BAC009S0159W0305,S0240,F,S0233,F,S0159,F
BAC009S0235W0189_BAC009S0352W0338_BAC009S0252W0494,S0235,F,S0352,F,S0252,M
BAC009S0008W0241_BAC009S0346W0219_BAC009S0117W0221,S0008,M,S0346,F,S0117,M
BAC009S0230W0414_BAC009S0061W0453_BAC009S0008W0224,S0230,F,S0061,M,S0008,M
BAC009S0069W0448_BAC009S0160W0155_BAC009S0120W0334,S0069,M,S0160,F,S0120,M
BAC009S0103W0239_BAC009S0190W0183_BAC009S0096W0305,S0103,M,S0190,F,S0096,M
BAC009S0173W0344_BAC009S0338W0196_BAC009S0144W0172,S0173,F,S0338,F,S0144,F
BAC009S0081W0172_BAC009S0336W0185_BAC009S0360W0293,S0081,M,S0336,F,S0360,F
BAC009S0036W0489_BAC009S0514W0491_BAC009S0010W0462,S0036,M,S0514,F,S0010,M
BAC009S0660W0339_BAC009S0102W0421_BAC009S0664W0126,S0660,F,S0102,M,S0664,F
BAC009S0596W0178_BAC009S0107W0244_BAC009S0349W0194,S0596,M,S0107,M,S0349,F
BAC009S0143W0347_BAC009S0111W0232_BAC009S0513W0480,S0143,F,S0111,M,S0513,F
BAC009S0116W0142_BAC009S0172W0217_BAC009S0056W0411,S0116,M,S0172,F,S0056,M
BAC009S0081W0281_BAC009S0237W0279_BAC009S0512W0129,S0081,M,S0237,F,S0512,F
BAC009S0048W0306_BAC009S0128W0170_BAC009S0599W0273,S0048,M,S0128,F,S0599,M
BAC009S0340W0123_BAC009S0337W0193_BAC009S0019W0412,S0340,F,S0337,F,S0019,M
BAC009S0186W0235_BAC009S0137W0251_BAC009S0092W0335,S0186,F,S0137,F,S0092,M
BAC009S0019W0319_BAC009S0173W0457_BAC009S0031W0231,S0019,M,S0173,F,S0031,M
BAC009S0085W0277_BAC009S0659W0308_BAC009S0067W0228,S0085,M,S0659,F,S0067,M
BAC009S0205W0324_BAC009S0162W0291_BAC009S0106W0186,S0205,F,S0162,F,S0106,M
BAC009S0225W0214_BAC009S0208W0357_BAC009S0106W0247,S0225,F,S0208,F,S0106,M
BAC009S0207W0316_BAC009S0209W0235_BAC009S0088W0218,S0207,F,S0209,F,S0088,M
BAC009S0202W0363_BAC009S0716W0303_BAC009S0714W0239,S0202,F,S0716,M,S0714,M
BAC009S0074W0126_BAC009S0188W0233_BAC009S0210W0280,S0074,M,S0188,F,S0210,F
BAC009S0148W0158_BAC009S0129W0327_BAC009S0662W0149,S0148,F,S0129,F,S0662,F
BAC009S0120W0257_BAC009S0334W0463_BAC009S0119W0296,S0120,M,S0334,F,S0119,M
BAC009S0067W0294_BAC009S0111W0129_BAC009S0088W0298,S0067,M,S0111,M,S0088,M
BAC009S0137W0223_BAC009S0032W0391_BAC009S0159W0214,S0137,F,S0032,M,S0159,F
BAC009S0049W0195_BAC009S0248W0327_BAC009S0706W0451,S0049,M,S0248,M,S0706,M
BAC009S0719W0454_BAC009S0046W0377_BAC009S0194W0434,S0719,M,S0046,M,S0194,F
BAC009S0122W0211_BAC009S0107W0263_BAC009S0153W0234,S0122,M,S0107,M,S0153,F
BAC009S0237W0367_BAC009S0034W0327_BAC009S0159W0151,S0237,F,S0034,M,S0159,F
BAC009S0158W0201_BAC009S0119W0353_BAC009S0343W0200,S0158,F,S0119,M,S0343,F
BAC009S0091W0174_BAC009S0239W0317_BAC009S0065W0433,S0091,M,S0239,F,S0065,M
BAC009S0217W0441_BAC009S0666W0317_BAC009S0239W0392,S0217,F,S0666,F,S0239,F
BAC009S0049W0124_BAC009S0240W0122_BAC009S0046W0170,S0049,M,S0240,F,S0046,M
BAC009S0140W0215_BAC009S0105W0254_BAC009S0204W0494,S0140,F,S0105,M,S0204,F
BAC009S0701W0413_BAC009S0049W0483_BAC009S0126W0408,S0701,M,S0049,M,S0126,F
BAC009S0190W0320_BAC009S0141W0490_BAC009S0066W0145,S0190,F,S0141,F,S0066,M
BAC009S0520W0371_BAC009S0007W0403_BAC009S0363W0476,S0520,F,S0007,M,S0363,F
BAC009S0172W0195_BAC009S0662W0220_BAC009S0660W0189,S0172,F,S0662,F,S0660,F
BAC009S0182W0352_BAC009S0194W0163_BAC009S0100W0157,S0182,F,S0194,F,S0100,M
BAC009S0709W0184_BAC009S0705W0339_BAC009S0092W0316,S0709,M,S0705,M,S0092,M
BAC009S0239W0179_BAC009S0193W0259_BAC009S0113W0443,S0239,F,S0193,F,S0113,M
BAC009S0112W0182_BAC009S0192W0226_BAC009S0098W0212,S0112,M,S0192,F,S0098,M
BAC009S0051W0162_BAC009S0711W0187_BAC009S0063W0243,S0051,M,S0711,M,S0063,M
BAC009S0509W0257_BAC009S0230W0219_BAC009S0039W0461,S0509,F,S0230,F,S0039,M
BAC009S0070W0335_BAC009S0178W0219_BAC009S0007W0327,S0070,M,S0178,F,S0007,M
BAC009S0086W0476_BAC009S0358W0320_BAC009S0174W0273,S0086,M,S0358,F,S0174,F
BAC009S0704W0365_BAC009S0250W0286_BAC009S0195W0490,S0704,M,S0250,M,S0195,F
BAC009S0518W0244_BAC009S0209W0233_BAC009S0106W0126,S0518,F,S0209,F,S0106,M
BAC009S0719W0159_BAC009S0231W0378_BAC009S0210W0301,S0719,M,S0231,F,S0210,F
BAC009S0702W0146_BAC009S0359W0235_BAC009S0068W0452,S0702,M,S0359,F,S0068,M
BAC009S0138W0471_BAC009S0033W0218_BAC009S0171W0184,S0138,F,S0033,M,S0171,F
BAC009S0346W0458_BAC009S0242W0454_BAC009S0720W0264,S0346,F,S0242,F,S0720,M
BAC009S0192W0236_BAC009S0519W0341_BAC009S0701W0245,S0192,F,S0519,F,S0701,M
BAC009S0241W0355_BAC009S0136W0400_BAC009S0118W0378,S0241,F,S0136,F,S0118,M
BAC009S0069W0127_BAC009S0359W0342_BAC009S0354W0342,S0069,M,S0359,F,S0354,F
BAC009S0236W0336_BAC009S0340W0300_BAC009S0356W0472,S0236,F,S0340,F,S0356,F
BAC009S0230W0331_BAC009S0120W0133_BAC009S0141W0177,S0230,F,S0120,M,S0141,F
BAC009S0597W0328_BAC009S0205W0292_BAC009S0203W0335,S0597,M,S0205,F,S0203,F
BAC009S0354W0307_BAC009S0335W0440_BAC009S0109W0348,S0354,F,S0335,F,S0109,M
BAC009S0702W0214_BAC009S0081W0170_BAC009S0049W0343,S0702,M,S0081,M,S0049,M
BAC009S0519W0154_BAC009S0088W0305_BAC009S0716W0455,S0519,F,S0088,M,S0716,M
BAC009S0156W0121_BAC009S0515W0155_BAC009S0244W0483,S0156,F,S0515,F,S0244,F
BAC009S0234W0479_BAC009S0168W0296_BAC009S0108W0161,S0234,F,S0168,F,S0108,M
BAC009S0599W0126_BAC009S0147W0289_BAC009S0170W0464,S0599,M,S0147,F,S0170,F
BAC009S0225W0483_BAC009S0142W0323_BAC009S0074W0225,S0225,F,S0142,F,S0074,M
BAC009S0184W0176_BAC009S0704W0312_BAC009S0076W0231,S0184,F,S0704,M,S0076,M
BAC009S0221W0398_BAC009S0045W0206_BAC009S0184W0139,S0221,F,S0045,M,S0184,F
BAC009S0137W0262_BAC009S0173W0341_BAC009S0081W0265,S0137,F,S0173,F,S0081,M
BAC009S0026W0182_BAC009S0510W0246_BAC009S0334W0127,S0026,M,S0510,F,S0334,F
BAC009S0119W0167_BAC009S0241W0195_BAC009S0338W0366,S0119,M,S0241,F,S0338,F
BAC009S0056W0360_BAC009S0115W0339_BAC009S0005W0328,S0056,M,S0115,M,S0005,M
BAC009S0140W0467_BAC009S0151W0440_BAC009S0216W0261,S0140,F,S0151,F,S0216,F
BAC009S0211W0307_BAC009S0063W0479_BAC009S0359W0396,S0211,F,S0063,M,S0359,F
BAC009S0179W0201_BAC009S0421W0174_BAC009S0084W0298,S0179,F,S0421,M,S0084,M
BAC009S0173W0470_BAC009S0134W0292_BAC009S0357W0414,S0173,F,S0134,F,S0357,F
BAC009S0026W0136_BAC009S0136W0179_BAC009S0112W0340,S0026,M,S0136,F,S0112,M
BAC009S0192W0132_BAC009S0360W0356_BAC009S0080W0320,S0192,F,S0360,F,S0080,M
BAC009S0036W0479_BAC009S0216W0257_BAC009S0596W0212,S0036,M,S0216,F,S0596,M
BAC009S0172W0441_BAC009S0119W0219_BAC009S0241W0480,S0172,F,S0119,M,S0241,F
BAC009S0252W0483_BAC009S0012W0374_BAC009S0085W0329,S0252,M,S0012,M,S0085,M
BAC009S0248W0311_BAC009S0704W0181_BAC009S0108W0340,S0248,M,S0704,M,S0108,M
BAC009S0049W0451_BAC009S0060W0158_BAC009S0133W0216,S0049,M,S0060,M,S0133,F
BAC009S0184W0287_BAC009S0078W0198_BAC009S0043W0485,S0184,F,S0078,M,S0043,M
BAC009S0197W0452_BAC009S0047W0189_BAC009S0178W0123,S0197,F,S0047,M,S0178,F
BAC009S0024W0168_BAC009S0701W0320_BAC009S0171W0260,S0024,M,S0701,M,S0171,F
BAC009S0235W0200_BAC009S0341W0308_BAC009S0119W0439,S0235,F,S0341,F,S0119,M
BAC009S0096W0470_BAC009S0601W0331_BAC009S0334W0312,S0096,M,S0601,M,S0334,F
BAC009S0712W0316_BAC009S0007W0237_BAC009S0050W0201,S0712,M,S0007,M,S0050,M
BAC009S0048W0196_BAC009S0153W0434_BAC009S0147W0187,S0048,M,S0153,F,S0147,F
BAC009S0338W0434_BAC009S0157W0381_BAC009S0188W0253,S0338,F,S0157,F,S0188,F
BAC009S0003W0363_BAC009S0218W0127_BAC009S0095W0298,S0003,M,S0218,F,S0095,M
BAC009S0517W0293_BAC009S0348W0247_BAC009S0721W0153,S0517,F,S0348,F,S0721,M
BAC009S0422W0455_BAC009S0714W0470_BAC009S0340W0361,S0422,M,S0714,M,S0340,F
BAC009S0034W0406_BAC009S0097W0124_BAC009S0596W0269,S0034,M,S0097,M,S0596,M
BAC009S0139W0299_BAC009S0659W0239_BAC009S0125W0311,S0139,F,S0659,F,S0125,F
BAC009S0183W0339_BAC009S0663W0333_BAC009S0523W0412,S0183,F,S0663,F,S0523,F
BAC009S0122W0411_BAC009S0347W0190_BAC009S0125W0482,S0122,M,S0347,F,S0125,F
BAC009S0002W0153_BAC009S0146W0451_BAC009S0184W0296,S0002,M,S0146,F,S0184,F
BAC009S0038W0136_BAC009S0194W0309_BAC009S0037W0295,S0038,M,S0194,F,S0037,M
BAC009S0239W0228_BAC009S0721W0369_BAC009S0712W0171,S0239,F,S0721,M,S0712,M
BAC009S0085W0327_BAC009S0186W0328_BAC009S0139W0439,S0085,M,S0186,F,S0139,F
BAC009S0137W0250_BAC009S0003W0398_BAC009S0038W0183,S0137,F,S0003,M,S0038,M
BAC009S0356W0400_BAC009S0145W0404_BAC009S0070W0432,S0356,F,S0145,F,S0070,M
BAC009S0065W0309_BAC009S0086W0309_BAC009S0522W0229,S0065,M,S0086,M,S0522,F
BAC009S0082W0485_BAC009S0351W0167_BAC009S0344W0288,S0082,M,S0351,F,S0344,F
BAC009S0073W0126_BAC009S0655W0279_BAC009S0123W0378,S0073,M,S0655,F,S0123,M
BAC009S0023W0214_BAC009S0205W0335_BAC009S0098W0297,S0023,M,S0205,F,S0098,M
BAC009S0247W0303_BAC009S0655W0306_BAC009S0067W0271,S0247,M,S0655,F,S0067,M
BAC009S0048W0427_BAC009S0085W0379_BAC009S0028W0454,S0048,M,S0085,M,S0028,M
BAC009S0118W0282_BAC009S0106W0480_BAC009S0228W0355,S0118,M,S0106,M,S0228,F
BAC009S0121W0462_BAC009S0145W0134_BAC009S0151W0285,S0121,M,S0145,F,S0151,F
BAC009S0336W0352_BAC009S0157W0216_BAC009S0185W0370,S0336,F,S0157,F,S0185,F
BAC009S0708W0129_BAC009S0352W0429_BAC009S0100W0393,S0708,M,S0352,F,S0100,M
BAC009S0050W0135_BAC009S0334W0491_BAC009S0722W0187,S0050,M,S0334,F,S0722,M
BAC009S0075W0312_BAC009S0099W0146_BAC009S0244W0303,S0075,M,S0099,M,S0244,F
BAC009S0011W0195_BAC009S0239W0264_BAC009S0355W0221,S0011,M,S0239,F,S0355,F
BAC009S0104W0431_BAC009S0235W0196_BAC009S0212W0396,S0104,M,S0235,F,S0212,F
BAC009S0006W0370_BAC009S0056W0133_BAC009S0027W0263,S0006,M,S0056,M,S0027,M
BAC009S0070W0149_BAC009S0705W0486_BAC009S0235W0261,S0070,M,S0705,M,S0235,F
BAC009S0599W0157_BAC009S0093W0245_BAC009S0718W0461,S0599,M,S0093,M,S0718,M
